ID,SALER,CODE,PRICE,CURRENCY,REFERENCE NUMBER,TIME
241,klook,495580897637721,500.00,FJD,5bb6ad6939c0489b45d57940724814ca,2020-03-12T14:52:13.65Z
242,klook,260961524008712,500.00,FJD,dad710976db244cb5271fc0ae42ccdbd,2020-03-12T14:52:13.65Z
243,klook,516039318490193,500.00,FJD,af43495174fb45ad57feaaf7962936f5,2020-03-12T14:52:13.65Z
244,klook,357502526249414,500.00,FJD,98461c29e2f84ed25fc29c4c2e977a61,2020-03-12T14:52:13.65Z
245,klook,786995152994301,500.00,FJD,2b59100825bf4d344ece4539a5fe3ead,2020-03-12T14:52:13.65Z
246,klook,751037580979747,500.00,FJD,6e2ba6e8365c465a4e001badebc573f2,2020-03-12T14:52:13.65Z
247,klook,129005891432559,500.00,FJD,e84ac54be36948b15f2b49fcd55a4dc0,2020-03-12T14:52:13.65Z
248,klook,702143917676537,500.00,FJD,4146d849fbd74afd55a7a09e9dec88fa,2020-03-12T14:52:13.65Z
249,klook,758281873401261,500.00,FJD,682f2139b7684c50641e981e01747ef4,2020-03-12T14:52:13.65Z
250,klook,346106389067640,500.00,FJD,4f8b2d6904c2496743808d394bec07bf,2020-03-12T14:52:13.65Z
251,klook,592595477216247,500.00,FJD,be93221c1be54b3c5bc7afc448512b95,2020-03-12T14:52:13.65Z
252,klook,606339461806571,500.00,FJD,50fa2d66e58744f47cc7efb99071fbdd,2020-03-12T14:52:13.65Z
253,klook,499668833851460,500.00,FJD,b22834ba9910441957b0e82d64de53a9,2020-03-12T14:52:13.65Z
254,klook,512885694786008,500.00,FJD,0154fee6c31c44334ff053ff84dc0126,2020-03-12T14:52:13.65Z
255,klook,986225435377463,500.00,FJD,2bb5720c007f4916555866b9c9a06c00,2020-03-12T14:52:13.65Z
256,klook,692023483413281,500.00,FJD,2360cd6d39c7457f66a74652b98a6a06,2020-03-12T14:52:13.65Z
257,klook,429286602902355,500.00,FJD,72c3f202ca484fce4b2c9cd88628d542,2020-03-12T14:52:13.65Z
258,klook,175163824348850,500.00,FJD,1b294b2d69424c115129d5f3ac4107be,2020-03-12T14:52:13.65Z
259,klook,676012923692348,500.00,FJD,ab18c24c8cd3465155ce8aef0800fe29,2020-03-12T14:52:13.65Z
260,klook,287732166519408,500.00,FJD,314bd7522cb4466b6b9b666fca345d3a,2020-03-12T14:52:13.65Z
261,klook,758123709854976,500.00,FJD,ebc17cca0708426d5667df10ad1fee3d,2020-03-12T14:52:13.65Z
262,klook,760698848226994,500.00,FJD,70e54efe99c64ee942174a78cd4d46b5,2020-03-12T14:52:13.65Z
263,klook,646204079208674,500.00,FJD,023480f4c1ee459c59f646d64e86bf91,2020-03-12T14:52:13.65Z
264,klook,577959942426817,500.00,FJD,b0a91a195f1e48784cbe8d73896ab9bb,2020-03-12T14:52:13.65Z
265,klook,994552804151722,500.00,FJD,e4a372927c1a4faf41a66b4bd496fa12,2020-03-12T14:52:13.65Z
266,klook,922610225071645,500.00,FJD,a95cb5830935445c7e13fd38fe7f68df,2020-03-12T14:52:13.65Z
267,klook,379541324641105,500.00,FJD,bd23a7d37fdc44775b0c462a4cbee2e2,2020-03-12T14:52:13.65Z
268,klook,383739987613682,500.00,FJD,dff33b332d614d6779cfa74ac233be34,2020-03-12T14:52:13.65Z
269,klook,613220296542480,500.00,FJD,06b528a560d444686c91e01c01b28c15,2020-03-12T14:52:13.65Z
270,klook,805162938521640,500.00,FJD,de3dcfe9854842b64edd6ac07818f0a6,2020-03-12T14:52:13.65Z
271,klook,534230507344122,500.00,FJD,53f27d964ace41b772445207f37bb4e3,2020-03-12T14:52:13.65Z
272,klook,628983905893690,500.00,FJD,e02886d884eb4d1653da6fe624a70a2a,2020-03-12T14:52:13.65Z
273,klook,190639462496770,500.00,FJD,aa404c17d15d452a48eb37d68b1b7b4c,2020-03-12T14:52:13.65Z
274,klook,745098945383992,500.00,FJD,21fb8879055a4c7d774eab4d16e0bb2d,2020-03-12T14:52:13.65Z
275,klook,634942790083898,500.00,FJD,e44c7f6ab6e842fd5efeb63c219b4b88,2020-03-12T14:52:13.65Z
276,klook,561904903280375,500.00,FJD,875ad8ffcc4747b27d74c6b51820b9e1,2020-03-12T14:52:13.65Z
277,klook,685208148223683,500.00,FJD,65e54ffca566412a7a77817b19071eaa,2020-03-12T14:52:13.65Z
278,klook,248662512574123,500.00,FJD,0ddf57f3035f40df48f8d76ebabccb35,2020-03-12T14:52:13.65Z
279,klook,276804758724781,500.00,FJD,bc2367d20db34bae6e3144c94d25514e,2020-03-12T14:52:13.65Z
280,klook,417926141274740,500.00,FJD,5a425989874b4d4166b1cc770550d65f,2020-03-12T14:52:13.65Z
281,klook,258095881564720,500.00,FJD,ebe1596d93ce491f61c332f8504eaec8,2020-03-12T14:52:13.65Z
282,klook,408142441636398,500.00,FJD,ac1efad933e1490b4395fe33ed6f5c64,2020-03-12T14:52:13.65Z
283,klook,880777808840555,500.00,FJD,b8a84059f27d49e773711413669ee0d5,2020-03-12T14:52:13.65Z
284,klook,875980799856754,500.00,FJD,a67c13a709b0494f46fe8e0f41a522b2,2020-03-12T14:52:13.65Z
285,klook,408456158082968,500.00,FJD,626e73c91499424d44cd2622a31d501b,2020-03-12T14:52:13.65Z
286,klook,721228806819555,500.00,FJD,08db0c51905249a46cef153ca676131f,2020-03-12T14:52:13.65Z
287,klook,542382882432164,500.00,FJD,1457756c35d74f675e681fef43dbe48d,2020-03-12T14:52:13.65Z
288,klook,134477808227148,500.00,FJD,fe9b14cd469041c362532c31bfef5553,2020-03-12T14:52:13.65Z
289,klook,442716175137168,500.00,FJD,9d3a963dd24c496f74ad169442f90023,2020-03-12T14:52:13.65Z
290,klook,954024996363064,500.00,FJD,a7f2f624b3d742636cb6f19ae8791254,2020-03-12T14:52:13.65Z
291,klook,686133860053751,500.00,FJD,5d6d9bd6cfd646ad55c3c9a3c21a0f06,2020-03-12T14:52:13.65Z
292,klook,699442918844329,500.00,FJD,663ca611638d41a84cc1cc5bf79edb35,2020-03-12T14:52:13.65Z
293,klook,467454910129234,500.00,FJD,c3a7d69cd2bb4aed6c7d2d6ef1516c18,2020-03-12T14:52:13.65Z
294,klook,110671080371750,500.00,FJD,f4ca3f600fbb432d5704e10e436204ec,2020-03-12T14:52:13.65Z
295,klook,291224223788310,500.00,FJD,ad9dd8b944954c3862bd56ed437db6a6,2020-03-12T14:52:13.65Z
296,klook,261513379422747,500.00,FJD,fefe5482123c41bb4343403c97d3053f,2020-03-12T14:52:13.65Z
297,klook,179575878242455,500.00,FJD,84f8c2dfb61a41c44a16bd582d953910,2020-03-12T14:52:13.65Z
298,klook,473671220599608,500.00,FJD,3e6edcac46d7487f48f80956de762464,2020-03-12T14:52:13.65Z
299,klook,173620229211700,500.00,FJD,afab4adf48104e804e621fefa556ab55,2020-03-12T14:52:13.65Z
300,klook,771383393135114,500.00,FJD,48bcf4f16a904a6f5b3c7352f1236b1f,2020-03-12T14:52:13.65Z
301,klook,443250516528015,500.00,FJD,8d359018a0e0423d7ae26b5cc6bd771b,2020-03-12T14:52:13.65Z
302,klook,373662904265182,500.00,FJD,d464e23597214c0957df637d170bef71,2020-03-12T14:52:13.65Z
303,klook,805183283934701,500.00,FJD,28361124514748a960577082debada2f,2020-03-12T14:52:13.65Z
304,klook,925975606592071,500.00,FJD,ce18f91eb66d44e74b857614c0c0fc62,2020-03-12T14:52:13.65Z
305,klook,487251833153883,500.00,FJD,063d6da796684aef72098c16b6ee7780,2020-03-12T14:52:13.65Z
306,klook,953533748185421,500.00,FJD,605440f0205840cf4e08ca3cfa26a5d1,2020-03-12T14:52:13.65Z
307,klook,790378137700809,500.00,FJD,2d760ec282e6478e48a41956869d5f2a,2020-03-12T14:52:13.65Z
308,klook,701587135439901,500.00,FJD,c7757b9fdf6d47b95dd6dc7af7031664,2020-03-12T14:52:13.65Z
309,klook,653209676799115,500.00,FJD,1c04fc91a660473a5224cee39c1da727,2020-03-12T14:52:13.65Z
310,klook,114164664010303,500.00,FJD,20781a425c7e4c18731db87cd6c55cc8,2020-03-12T14:52:13.65Z
311,klook,231543960893501,500.00,FJD,6d4c68f4a41b459e680d775e8da6cb8d,2020-03-12T14:52:13.65Z
312,klook,917154543230840,500.00,FJD,26a3cb8998b348167169dbde145982f2,2020-03-12T14:52:13.65Z
313,klook,630506708228940,500.00,FJD,b99f1e2d1d8f4cb4403a2499bddfb5bf,2020-03-12T14:52:13.65Z
314,klook,619302465038539,500.00,FJD,f5fb6a88f2f7484f6c8e8f4fdd363ff4,2020-03-12T14:52:13.65Z
315,klook,617293511626884,500.00,FJD,43fe40ae1c7241f150525bb9a96e8bd6,2020-03-12T14:52:13.65Z
316,klook,862348266927395,500.00,FJD,11afb3df98bc41cb58d2196d69e30561,2020-03-12T14:52:13.65Z
317,klook,319244819463826,500.00,FJD,61645ff94a55440e5e636b47900797e9,2020-03-12T14:52:13.65Z
318,klook,295365608085676,500.00,FJD,cd5ecacf6cc3498861a6d26498a53d65,2020-03-12T14:52:13.65Z
319,klook,151281141105937,500.00,FJD,461b70ec39ac408c6bc277b9684885f8,2020-03-12T14:52:13.65Z
320,klook,279643672217490,500.00,FJD,c1585074455445ce41c6ede3b084d258,2020-03-12T14:52:13.65Z
321,klook,975627170978663,500.00,FJD,577924649608421c4df0725772432d9d,2020-03-12T14:52:13.65Z
322,klook,705585201539998,500.00,FJD,297857e8a04943087351fd3231e8e269,2020-03-12T14:52:13.65Z
323,klook,703892896380720,500.00,FJD,bf47616c4aa44730476d750e4a45d070,2020-03-12T14:52:13.65Z
324,klook,835828454341859,500.00,FJD,6b36b6e6ca9346b5740f2787d33b5460,2020-03-12T14:52:13.65Z
325,klook,903319874772662,500.00,FJD,16b6c481d2fb45ab478cb3f83a6201ab,2020-03-12T14:52:13.65Z
326,klook,621152677293451,500.00,FJD,d48f319994c548f06729e148a137e1ff,2020-03-12T14:52:13.65Z
327,klook,286019901998224,500.00,FJD,d66cc085e4194de65e8f66dd2f2c3878,2020-03-12T14:52:13.65Z
328,klook,174906378689694,500.00,FJD,a222769f8e5e4c964e6901fa26e18a87,2020-03-12T14:52:13.65Z
329,klook,947765472957732,500.00,FJD,9748aa6d524b49656f21dd863ac3cdc7,2020-03-12T14:52:13.65Z
330,klook,912135023284574,500.00,FJD,4819a40f9e0644937c115a7bf6d84b1f,2020-03-12T14:52:13.65Z
331,klook,756107815148261,500.00,FJD,e4254cdd7c2f40cb7a071ec86fcd4e84,2020-03-12T14:52:13.65Z
332,klook,983441975866810,500.00,FJD,9d8c4a49be8442b6663a2898b3b966a8,2020-03-12T14:52:13.65Z
333,klook,416600533665091,500.00,FJD,41d26155610843295f8fe6328a9dc753,2020-03-12T14:52:13.65Z
334,klook,117091557922775,500.00,FJD,d33087ea9ad4482d5e29a2f5d09e5d86,2020-03-12T14:52:13.65Z
335,klook,365874855073915,500.00,FJD,b63aebaedb0642055d5cf4ae474072d7,2020-03-12T14:52:13.65Z
336,klook,139815112171773,500.00,FJD,731b124662ca49e169d71d70eec590fa,2020-03-12T14:52:13.65Z
337,klook,234982752705751,500.00,FJD,36b0ffaa784848495d87a9ff179d8010,2020-03-12T14:52:13.65Z
338,klook,880520581385938,500.00,FJD,53230bc2d3c64cc0759c6c4a413f3bed,2020-03-12T14:52:13.65Z
339,klook,481191983919489,500.00,FJD,6702a4259ff5402f56ef363994b606be,2020-03-12T14:52:13.65Z
340,klook,866575353540265,500.00,FJD,f4e64dfac59f40626ba412ca22e98fbc,2020-03-12T14:52:13.65Z
341,klook,381624805702571,500.00,FJD,2b40cc1cf5b145bf46a8b63d3ca91095,2020-03-12T14:52:13.65Z
342,klook,151627368701437,500.00,FJD,22bc35f4221a412363af09aee4487ed3,2020-03-12T14:52:13.65Z
343,klook,393211401498593,500.00,FJD,d5236953dd6d4bd4659f224088cf43fd,2020-03-12T14:52:13.65Z
344,klook,465959500597941,500.00,FJD,4a3b6ec3f622483e47cfb5ed57679f84,2020-03-12T14:52:13.65Z
345,klook,366687240078372,500.00,FJD,628f6cd95d1544d647fc1ded9e190bf2,2020-03-12T14:52:13.65Z
346,klook,134882763265517,500.00,FJD,9e17c7b42ff94bfe4db7bfd1228d7c8f,2020-03-12T14:52:13.65Z
347,klook,809820502204580,500.00,FJD,14522fd6416b4c8249a7272a75c6152b,2020-03-12T14:52:13.65Z
348,klook,331747908815781,500.00,FJD,a17d27a70aea439c40dea3309e360510,2020-03-12T14:52:13.65Z
349,klook,748740776872534,500.00,FJD,43421d5ec4e3470e7a7297dffe3a5f52,2020-03-12T14:52:13.65Z
350,klook,811735236425833,500.00,FJD,6d7baa2eb59045427dca9decb8cf4c04,2020-03-12T14:52:13.65Z
351,klook,887682426425469,500.00,FJD,56da66d5939e4f5d66ad701470650f82,2020-03-12T14:52:13.65Z
352,klook,722018024954913,500.00,FJD,01768024f9944f124dcda418830cafe3,2020-03-12T14:52:13.65Z
353,klook,873885205709523,500.00,FJD,dd95a99f63dd4fa476636bad8502fe20,2020-03-12T14:52:13.65Z
354,klook,584542518784208,500.00,FJD,7a7fe5fedbdf4fcc4377829b16212864,2020-03-12T14:52:13.65Z
355,klook,379366416486085,500.00,FJD,b74bac156f5f401a53e2487be74c4d3d,2020-03-12T14:52:13.65Z
356,klook,245600090484435,500.00,FJD,7773f0135665466a433f1beed7853385,2020-03-12T14:52:13.65Z
357,klook,338589462881019,500.00,FJD,f0f3668f325d4f5672d71d9b1135352a,2020-03-12T14:52:13.65Z
358,klook,788412816616547,500.00,FJD,d6aac8b896714eb87e001f013e8cbe04,2020-03-12T14:52:13.65Z
359,klook,126302157099157,500.00,FJD,4156a992577144c054241535e9ab5942,2020-03-12T14:52:13.65Z
360,klook,741950409713108,500.00,FJD,8a0f8230ba9c4cc370108663eb761cb0,2020-03-12T14:52:13.65Z
361,klook,290875064786665,500.00,FJD,c964309320144d1576bf4b6e8d557e9b,2020-03-12T14:52:13.65Z
362,klook,741462936473621,500.00,FJD,042d4ca8706242d974815d25f4105c9c,2020-03-12T14:52:13.65Z
363,klook,638586712787729,500.00,FJD,3f45ae57e8eb41e94f8e6d26b81cff66,2020-03-12T14:52:13.65Z
364,klook,866880308605367,500.00,FJD,130405011b8d4dbe7945c03fb2fa0cc8,2020-03-12T14:52:13.65Z
365,klook,194467783073212,500.00,FJD,fbfcfab9cd884fb443d7d2b8b8ebada5,2020-03-12T14:52:13.65Z
366,klook,736933057957356,500.00,FJD,b798adeee17547076ec1d8914f77cdf2,2020-03-12T14:52:13.65Z
367,klook,139830772220892,500.00,FJD,218095dd37fa4590619f020824d8aba9,2020-03-12T14:52:13.65Z
368,klook,907873833908416,500.00,FJD,75ca82b766784e64487c7afe310fb0a6,2020-03-12T14:52:13.65Z
369,klook,926733885571802,500.00,FJD,e0567a9cefb1457057d99a3cd9370a2f,2020-03-12T14:52:13.65Z
370,klook,135502677451609,500.00,FJD,08776c312a9c419e7055aaa8b7db9e46,2020-03-12T14:52:13.65Z
371,klook,295961696328891,500.00,FJD,7a64274fa26747a64be2eaaa366c0f9d,2020-03-12T14:52:13.65Z
372,klook,623198476532441,500.00,FJD,677d74acebc545555b7d37b77711dff0,2020-03-12T14:52:13.65Z
373,klook,997002004303229,500.00,FJD,13e7df675b81405b568a68099c702ef7,2020-03-12T14:52:13.65Z
374,klook,226960448708473,500.00,FJD,cebe9f9aba6e4d08740ab2efb42cc63c,2020-03-12T14:52:13.65Z
375,klook,203332855277523,500.00,FJD,f70aef1e36fe4a2e585c58a12436204d,2020-03-12T14:52:13.65Z
376,klook,334649913062215,500.00,FJD,2f952eff162d4ce2419b64ea3bbb2081,2020-03-12T14:52:13.65Z
377,klook,949710242710343,500.00,FJD,b5c43047de7d4263620e97c7f7266734,2020-03-12T14:52:13.65Z
378,klook,791183490296347,500.00,FJD,e38323ddbed245b8657a8c36d0b2e521,2020-03-12T14:52:13.65Z
379,klook,679916144765894,500.00,FJD,3e1706ec8e084bc04525c8235dd96c61,2020-03-12T14:52:13.65Z
380,klook,280024066263342,500.00,FJD,dfa1a0aa187a4f7f6fc0e0e5271f6447,2020-03-12T14:52:13.65Z
381,klook,969152330460987,500.00,FJD,49951391ec92497e4e5f54c8c6a651dd,2020-03-12T14:52:13.65Z
382,klook,820061128103223,500.00,FJD,62881e62c8e24e056c39d51ffb4a12af,2020-03-12T14:52:13.65Z
383,klook,224531841232039,500.00,FJD,b61a002b495e469e584e04a46f5ef5ac,2020-03-12T14:52:13.65Z
384,klook,108152200987125,500.00,FJD,f837030f517b48277cf0180b4490185f,2020-03-12T14:52:13.65Z
385,klook,685315761776708,500.00,FJD,4bbc1988422744a67e34fe8fac889514,2020-03-12T14:52:13.65Z
386,klook,581332543551627,500.00,FJD,1ede2cb90d0e472146132d6802f2b367,2020-03-12T14:52:13.65Z
387,klook,895325118103681,500.00,FJD,36927706a90143c864a5d55f1c833cd5,2020-03-12T14:52:13.65Z
388,klook,477265047452212,500.00,FJD,efb2150d811047b54b91de80d8a78256,2020-03-12T14:52:13.65Z
389,klook,784091562478103,500.00,FJD,fdf25486dda44f3d5a956d6231ebb82d,2020-03-12T14:52:13.65Z
390,klook,353327847568539,500.00,FJD,2243545ba0bd499e50529d6d526b907b,2020-03-12T14:52:13.65Z
391,klook,885767831480446,500.00,FJD,127ab73bc0e04f0e4c74d8f7b46291bb,2020-03-12T14:52:13.65Z
392,klook,685507326064803,500.00,FJD,bb4aa7ae8de74be06106c46030bfe88f,2020-03-12T14:52:13.65Z
393,klook,935919789012062,500.00,FJD,b7cbe51c2e9d46f64364b72feb1f2907,2020-03-12T14:52:13.65Z
394,klook,598983419206379,500.00,FJD,d5f584b1ecca43e9522cf0fb0b20a966,2020-03-12T14:52:13.65Z
395,klook,126353342530655,500.00,FJD,b2955e0a394f4325784f40cc53af48e1,2020-03-12T14:52:13.65Z
396,klook,381138157877223,500.00,FJD,95bbcf221e904085633d555346d88a42,2020-03-12T14:52:13.65Z
397,klook,757167843022756,500.00,FJD,5da801c238e34b1b74cd01c538213c9a,2020-03-12T14:52:13.65Z
398,klook,628721520056576,500.00,FJD,5aadd21d55cc401358c80f912e78b9e7,2020-03-12T14:52:13.65Z
399,klook,933051744799106,500.00,FJD,b2a9eaef32ad4f314067e3af2796578f,2020-03-12T14:52:13.65Z
400,klook,675617680326562,500.00,FJD,43844044ee4249ae50a9f4d9fb388c40,2020-03-12T14:52:13.65Z
401,klook,913317604246616,500.00,FJD,4e3474cde9ec43524da278f793383d17,2020-03-12T14:52:13.65Z
402,klook,950145635851002,500.00,FJD,16f563f35b1f4385799e39ae3f7fdc0e,2020-03-12T14:52:13.65Z
403,klook,763699247937466,500.00,FJD,8067151fea2e47d35adcba6e0d7592a9,2020-03-12T14:52:13.65Z
404,klook,132675619636496,500.00,FJD,d6ef7c2101e4478f4875ae2cf4d0cf45,2020-03-12T14:52:13.65Z
405,klook,141939710618192,500.00,FJD,aa221fccaa35426155545a9b4769ca18,2020-03-12T14:52:13.65Z
406,klook,743996946089438,500.00,FJD,d734baaf1c6f4555556dbc09d3e31000,2020-03-12T14:52:13.65Z
407,klook,310066525327588,500.00,FJD,7ecf3c20006b4b07637fe0cb35c09cad,2020-03-12T14:52:13.65Z
408,klook,109553524612683,500.00,FJD,6ec421fbff2a40ab77ddabdc0a5b3260,2020-03-12T14:52:13.65Z
409,klook,438726517221099,500.00,FJD,ad4235e27f11408e5cdd750ea7b8a27a,2020-03-12T14:52:13.65Z
410,klook,304282109063742,500.00,FJD,9c50f82a714d4e904858f5ddd47a013f,2020-03-12T14:52:13.65Z
411,klook,843446613088891,500.00,FJD,1a89d0ed7bab4a9063a75294d716e54c,2020-03-12T14:52:13.65Z
412,klook,485112516273306,500.00,FJD,ff91fd9df3f34f8043f886c565b625ae,2020-03-12T14:52:13.65Z
413,klook,803600794735717,500.00,FJD,3fea5950ed414ab26a5e80406c290020,2020-03-12T14:52:13.65Z
414,klook,803941645400481,500.00,FJD,c5a5487469ac4c7a5015644cf2a2d9d2,2020-03-12T14:52:13.65Z
415,klook,225844919841018,500.00,FJD,1d8c7fb049424baa775f046df83405c5,2020-03-12T14:52:13.65Z
416,klook,296292385714800,500.00,FJD,7943f38e22ad4c0e6764ef7dff929c6a,2020-03-12T14:52:13.65Z
417,klook,309992083348464,500.00,FJD,c474ed93c233481f7ccbf1ea502d546d,2020-03-12T14:52:13.65Z
418,klook,627996939746729,500.00,FJD,d692b0b0347041eb40153f94bbd024b3,2020-03-12T14:52:13.65Z
419,klook,507144122637529,500.00,FJD,6c0040f53c1341f263db8325ee2fec95,2020-03-12T14:52:13.65Z
420,klook,461382992470180,500.00,FJD,7c1c095afa294e9f4c50a6627555a40a,2020-03-12T14:52:13.65Z
421,klook,692961222442889,500.00,FJD,df01a32c0e60479847a645c958bb1efe,2020-03-12T14:52:13.65Z
422,klook,997998609017850,500.00,FJD,bf84ffd511cb406b5dd13311d6fbc8cf,2020-03-12T14:52:13.65Z
423,klook,786374272880992,500.00,FJD,692d7f23cea34237530bfd6e432867e9,2020-03-12T14:52:13.65Z
424,klook,611063392205795,500.00,FJD,1301c7a1efa240265c3f6ffef845906a,2020-03-12T14:52:13.65Z
425,klook,860927229380562,500.00,FJD,24e4a1f50fdb4d9f49595cd40387413b,2020-03-12T14:52:13.65Z
426,klook,640958149722390,500.00,FJD,811affb19f1b4b584fd49fa807e79d37,2020-03-12T14:52:13.65Z
427,klook,778452014620306,500.00,FJD,8136bfdd13e9423b74a12546d82a5efa,2020-03-12T14:52:13.65Z
428,klook,119619345812258,500.00,FJD,176c441cc851402e6de39227718b5749,2020-03-12T14:52:13.65Z
429,klook,165623260115713,500.00,FJD,d73d7f5b95654fc559b3eefdf1b57ba2,2020-03-12T14:52:13.65Z
430,klook,279693527143017,500.00,FJD,4c5fab26226e4beb40f776e97b86618d,2020-03-12T14:52:13.65Z
431,klook,361502733944180,500.00,FJD,d6aa088273994c65751bc18b6b4fcb60,2020-03-12T14:52:13.65Z
432,klook,154378948976825,500.00,FJD,866eecd8d5ee485a4dd825a791715b41,2020-03-12T14:52:13.65Z
433,klook,435487627361904,500.00,FJD,5af53095ec62408d41994ae73881fafe,2020-03-12T14:52:13.65Z
434,klook,934340207822336,500.00,FJD,cf271d1dcc574cce518d2d73679db175,2020-03-12T14:52:13.65Z
435,klook,831988557542764,500.00,FJD,924780e9579e4a7549f8a0c418b8b469,2020-03-12T14:52:13.65Z
436,klook,414511853496539,500.00,FJD,18aa4e1b72234f4c75bf1c4b64e09b60,2020-03-12T14:52:13.65Z
437,klook,439878540977522,500.00,FJD,8425d65ccf4f4da87fad4cb371fc2257,2020-03-12T14:52:13.65Z
438,klook,618237662796177,500.00,FJD,833382acdc3d45b75732e0fd0390f593,2020-03-12T14:52:13.65Z
439,klook,279154114585716,500.00,FJD,616dbd930deb447e67d5be7b3f2145a2,2020-03-12T14:52:13.65Z
440,klook,216800565663263,500.00,FJD,5a65e52bed1c439b7dfd64cff47acae1,2020-03-12T14:52:13.65Z
441,klook,249356903454055,500.00,FJD,78d44907b8d147bd401545ee2dc5506f,2020-03-12T14:52:13.65Z
442,klook,521950578711134,500.00,FJD,ae2a478d14fd4f7e6d805a1793b70e3b,2020-03-12T14:52:13.65Z
443,klook,812741518187437,500.00,FJD,ec99e242f60b428e75b210f904fcf2aa,2020-03-12T14:52:13.65Z
444,klook,301408893483717,500.00,FJD,98a9487f81384a3e6ead496921e2fa15,2020-03-12T14:52:13.65Z
445,klook,955075647985506,500.00,FJD,e441ef1db61b4b8857c5245e841afee3,2020-03-12T14:52:13.65Z
446,klook,743911983127358,500.00,FJD,31074e9fbd3848b64e1b017ad4876272,2020-03-12T14:52:13.65Z
447,klook,564109292062352,500.00,FJD,b2ce7ba92ca445ed78c1de398c3697a8,2020-03-12T14:52:13.65Z
448,klook,781916810548801,500.00,FJD,ec0ddea1c36643e46f18e6cc180c66c6,2020-03-12T14:52:13.65Z
449,klook,206812076151729,500.00,FJD,36aefe3c930b442e675bf9f756823be0,2020-03-12T14:52:13.65Z
450,klook,124547750066793,500.00,FJD,3d0426c4560d45084469c437e011d1d6,2020-03-12T14:52:13.65Z
451,klook,155759601126016,500.00,FJD,ecdc672c910b4bf8695b50a82c30bf6f,2020-03-12T14:52:13.65Z
452,klook,591573562007845,500.00,FJD,56e8af2283f2425d54cc06320bdd467b,2020-03-12T14:52:13.65Z
453,klook,511071038030695,500.00,FJD,e08d97308cdb439f5648361750a63183,2020-03-12T14:52:13.65Z
454,klook,238376243924001,500.00,FJD,7530058e207549ef76bfc34bf9b126a7,2020-03-12T14:52:13.65Z
455,klook,337725950278956,500.00,FJD,6ebb943dd6b2439175500550069548e7,2020-03-12T14:52:13.65Z
456,klook,196625219436541,500.00,FJD,9d3b91409f87448478aea521b2d63f51,2020-03-12T14:52:13.65Z
457,klook,966007758296341,500.00,FJD,589d6a5c9ec04da16bce7b2234b90c9a,2020-03-12T14:52:13.65Z
458,klook,728340203500096,500.00,FJD,6bc9e15dde5c41ab7968a6b7bfc96bc1,2020-03-12T14:52:13.65Z
459,klook,271799944873864,500.00,FJD,2465910bb2084bcc75868c64c66f9bfa,2020-03-12T14:52:13.65Z
460,klook,813140234575166,500.00,FJD,a33c1a6eaf744bf15f6d6f2e146a840c,2020-03-12T14:52:13.65Z
461,klook,189038277219863,500.00,FJD,69e8980f5320474578007f37dff117e1,2020-03-12T14:52:13.65Z
462,klook,291414699105643,500.00,FJD,49cccbf2f43741246db6d43655db9626,2020-03-12T14:52:13.65Z
463,klook,367946157555119,500.00,FJD,6aa079e8fecd4d395c3d6e3558f89315,2020-03-12T14:52:13.65Z
464,klook,406596155405399,500.00,FJD,a1b3174d306b45fb4e81450b3d633b2a,2020-03-12T14:52:13.65Z
465,klook,343124478693076,500.00,FJD,b63102195fcf46545a87bc99af94473c,2020-03-12T14:52:13.65Z
466,klook,526462576318865,500.00,FJD,e2640cc810b84b1764a99f7b5b621269,2020-03-12T14:52:13.65Z
467,klook,556835142807315,500.00,FJD,9b9fd3750f8248ba606a94c4b570d2cc,2020-03-12T14:52:13.65Z
468,klook,322651062668590,500.00,FJD,719a00177cc6479e711b53a7dcaaa3b9,2020-03-12T14:52:13.65Z
469,klook,501386442332605,500.00,FJD,9d29214f389f450075fb92b026e7d36a,2020-03-12T14:52:13.65Z
470,klook,734564311432034,500.00,FJD,9428e485e78d492a74e57bf91911b365,2020-03-12T14:52:13.65Z
471,klook,203612380703955,500.00,FJD,84ddf20e8e774e667d162476d8cccdbc,2020-03-12T14:52:13.65Z
472,klook,358079063591440,500.00,FJD,226361e9caec4d334bf552f0860eb602,2020-03-12T14:52:13.65Z
473,klook,739750609975974,500.00,FJD,37f912cc2922455244ff5b50fb62fbfc,2020-03-12T14:52:13.65Z
474,klook,347196838076673,500.00,FJD,1d44c33704a44a9879b489c4c8646155,2020-03-12T14:52:13.65Z
475,klook,933805540651517,500.00,FJD,22b6fcc2513740a04f5d445b5d87538f,2020-03-12T14:52:13.65Z
476,klook,267529840303158,500.00,FJD,10408c73a3114bd74ba034b11f1db671,2020-03-12T14:52:13.65Z
477,klook,746686167457060,500.00,FJD,79bd98e5f1ed44e4445865d48195fbb9,2020-03-12T14:52:13.65Z
478,klook,853997118959340,500.00,FJD,bcdbf810c4c1489d78007a0ddf0d4af0,2020-03-12T14:52:13.65Z
479,klook,835015179132947,500.00,FJD,c4fa2a1fe32a48ca74ede4974facbbd0,2020-03-12T14:52:13.65Z
480,klook,749289222649779,500.00,FJD,91331da90cc746bc7743d4aef083c4ea,2020-03-12T14:52:13.65Z
481,klook,740436867943505,500.00,FJD,4777702f58f64ba05b1f7913e167828a,2020-03-12T14:52:13.65Z
